3,"阿斗當皇帝","軟弱無能"
3,"阿斗的江山","白送"
1,"阿奶抱孫子","老手"
2,"阿婆的鞋","老樣子"
3,"阿婆留鬍子","反常"
1,"阿慶嫂倒茶","滴水不漏"
2,"挨鞭子不挨棍子","吃軟不吃硬"
3,"挨打的狗去咬雞","拿別人出氣"
3,"挨打的山雞","顧頭不顧尾"
3,"挨了巴掌賠不是","奴顏媚骨"
3,"挨了打的鴨子","亂竄"
3,"挨了刀的肥豬","不怕開水燙"
3,"挨了刀的皮球","癟了"
3,"挨了霜的狗尾巴草","蔫了"
1,"矮子踩高蹺","取長補短"
3,"矮子穿長袍","拖拖拉拉"
3,"矮子打呵欠","氣兒不長"
3,"矮子打牆","只有一半"
3,"矮子放屁","低聲下氣"
3,"矮子看戲","人云亦云"
3,"矮子面前說短話","惹人多"
1,"矮子爬坡","步步高陞"
3,"矮子排隊","倒數第一"
1,"矮子上樓梯","步步高陞"
3,"矮子推掌","出手不高"
3,"矮子坐高凳","上下搆不著，上下為難"
1,"愛吃香的有臘腸，愛吃甜的有蜜糖","對味"
3,"愛打半邊鼓","旁敲側擊"
3,"愛叫的鳥","不做窩"
3,"安祿山起兵","反了"
2,"岸邊的青蛙","一觸即跳"
3,"岸上看人溺水","見死不救"
3,"岸上撈月","白費功夫"
3,"按老方子吃藥","還是老一套"
2,"按著葫蘆挖籽","挖一個少一個"
3,"按著腦袋往火炕裡鑽","憋氣窩火"
2,"按著牛頭喝水","勉強不得"
3,"案板底下放風箏","飛不起來"
3,"案板頂門","管得寬"
3,"案板上的搟麵杖","光棍一條"
3,"案板上的狗肉","上不了席"
3,"案板上的肉","任人宰割"
1,"案板上砍骨頭","乾乾脆脆"
3,"暗地裡耍拳","瞎打一陣"
3,"暗洞裡裹腳","瞎纏"
3,"暗室裡穿針","難過"
2,"暗鎖加明鎖","層層設防"
3,"暗灘上行船","危險性大"
3,"暗屋裡穿針","難過"
3,"骯髒他娘哭一夜","骯髒死啦"
3,"鏊子上烙冰","化湯了"
3,"鏊子上烙餅","翻來覆去"
1,"八磅大錘釘釘子","穩紮穩打"
3,"八寶飯裡撒鹽巴","又添一味"
3,"八十歲老太學吹打","上氣不接下氣"
3,"八十歲奶奶搽胭脂","老來俏"
3,"八哥啄柿子","揀軟的欺"
3,"八個麻雀抬轎","擔當不起"
3,"八個錢算命","哪能包你一世"
3,"八股文的格式","千篇一律"
1,"八里莊的蘿蔔","心里美"
1,"八畝地裡一棵谷","就這一"
3,"八匹馬拉不開","難分難解"
1,"八千歲留鬍子","大主意個人拿"
3,"八十老太學吹打","上氣不接下氣"
3,"八十老翁吹喇叭","有氣無力"
1,"八十歲比高低","老當益壯"
3,"八十歲吹喇叭","壽長氣短"
3,"八十歲的阿婆","老掉牙了"
3,"八十歲公公耍猴子","老把戲"
3,"八十歲公公挑擔子","心有餘而力不足"
3,"八十歲考狀元","人老心不老"
1,"八十歲老人進幼兒園","返老還童"
3,"八十歲老翁吹喇叭","有氣無力"
1,"八十歲老翁學手藝","老來發奮"
3,"八十歲沒兒女","老來孤單"
3,"八十歲跳舞","老天真"
1,"八十歲站櫃檯","老在行"
3,"八仙桌缺只腳","擺不平"
1,"八仙桌上放盞燈","明擺著"
3,"八旬奶奶三歲孫","老的老，小的小"
1,"八月的柿子","越老越紅"
3,"八月的絲瓜","黑心"
3,"八月的天氣","一會兒晴，一會兒陰"
1,"八月桂花開","到處飄香"
3,"八月裡的黃瓜棚","空架子"
2,"八月十五辦年貨","趕早不趕晚"
1,"八月十五吃月餅","正是時候"
3,"八月十五吃粽子","不是時候"
1,"八月十五桂花香","花好月圓"
3,"八月十五過年","差遠了"
2,"八月十五團圓節","一年一回"
3,"八月十五種花生","瞎指揮"
1,"八張牌攤開打","來明的"
3,"八隻腳的螃蟹","橫行霸道"
3,"八字寫一撇","少一半"
3,"巴掌被蚊咬","手癢"
3,"巴掌長瘡","毒手"
3,"巴掌穿鞋","行不通"
3,"巴掌打空氣","勞而無功"
3,"巴掌蒙眼睛","其實遮不住天"
1,"巴掌劈磚頭","硬功夫"
3,"叭拉狗掀門簾","全仗一張嘴"
3,"扒灰頭講禮書","說理不走理"
3,"扒了皮的癩蛤蟆","活著討厭，死了還嚇人"
3,"扒了牆的廟","慌了神"
3,"芭蕉插在古樹上","粗枝大葉"
1,"芭蕉敲鼓","面面俱到"
3,"疤瘌眼照鏡子","自找難看"
3,"疤上生瘡","根底壞"
3,"拔河比賽","兩頭拉"
1,"拔節的竹筍","天天向上"
1,"拔了蘿蔔窟窿在","有根有據"
3,"拔了蘿蔔有眼在","不得白用力"
1,"拔了蘿蔔栽上蔥","一茬比一茬辣"
3,"拔了毛的鳳凰","不如雞"
3,"拔了毛的鴿子","看你咋飛"
2,"拔了毛的獅子","惹你笑"
3,"把鼻涕往臉上抹","自找難看"
2,"把鐮刀卡在喉嚨裡","吞又吞不下，吐又吐不出來"
3,"把牛角安在驢頭上","四不像"
3,"把手插在磨眼裡","自找苦吃"
3,"把它當枕頭","置之腦後"
3,"把珍珠當泥丸","真不識貨"
3,"把狀元關到門背後","埋沒人才"
1,"靶場上的老黃忠","百發百中"
3,"靶場上練瞄準","睜隻眼閉隻眼"
3,"霸王別姬","無可奈何"
3,"霸王請客","吃也得吃，不吃也得吃"
3,"霸王項羽","不可一世"
1,"白玻璃瓶裝清水","看透了"
3,"白布進染缸","洗不清"
3,"白菜長心","老了"
2,"白菜燴豆腐","誰也不沾誰的光"
3,"白痴的葫蘆","傻瓜一個"
3,"白骨精扮新娘","妖里妖氣"
3,"白骨精唱歌","怪腔怪調"
3,"白骨精打跟頭","鬼把戲"
3,"白骨精的飯食","碰也不要碰"
3,"白骨精化美女","人面鬼心"
3,"白骨精見了孫悟空","顯現原形"
3,"白骨精開口","不講人話"
3,"白骨精騙唐僧","一計不成又生一計"
3,"白骨精說人話","妖言惑眾"
3,"白骨精想吃唐僧肉","痴心妄想"
3,"白骨精遇上孫悟空","原形畢露"
3,"白骨精照鏡子","裡外不是人"
3,"白骨精裝新娘","妖里妖氣"
1,"白鶴站在雞群裡","突出"
3,"白蠟樹上結桂花","根子不正"
2,"白臉蛋上打粉","可有可無"
3,"白臉奸臣出場","惡相"
1,"白毛烏鴉","與眾不同"
3,"白米換糠","有福不會享"
3,"白娘娘鬥法海","精打光"
3,"白娘娘喝了雄黃酒","顯現原形"
3,"白娘子鬥法海","精打光"
3,"白娘子喝了雄黃酒","顯現原形"
1,"白娘子救許仙","盡心盡力"
2,"白娘子突斷橋","想起舊情來"
2,"白娘子壓在雷峰塔下","總有人搭救"
1,"白娘子遇許仙","千里姻緣一線牽"
3,"白日做夢","胡思亂想"
3,"白水鍋裡揭豆腐皮","辦不到"
3,"白水煮冬瓜","沒啥滋味"
3,"白水煮豆腐","淡而無味"
2,"白素貞不捨許仙","恩愛難分"
2,"白素貞哭斷橋","想起舊情"
1,"白糖拌蜜糖","甜上加甜"
3,"白天打燈籠","白搭"
3,"白天照電筒","多此一舉"
3,"白眼狼戴眼鏡","冒充好了"
3,"白楊樹葉子","兩面光"
3,"白衣秀士當寨主","容不得人"
3,"白蟻蛀觀音","自身難保"
3,"白蟻鑽過的料","壞透了"
1,"白紙黑字","黑白分明"
1,"百合地裡栽甘蔗","苦根甜苗"
3,"百家姓上少了第二姓","缺錢"
3,"百家姓少了第二姓","沒錢"
1,"百斤擔子加鐵砣","重任在肩"
3,"百里草原安家","孤孤單單"
3,"百里長的公路不用拐彎","太直了"
1,"百靈戲牡丹","鳥語花香"
1,"百靈遇鸚鵡","會唱的碰到會說的"
1,"百米短跑","有始有終"
1,"百年的大樹","根深蒂固"
1,"百年的瓜子千年的樹","根深蒂固"
3,"百年的歪脖樹","定型了"
3,"百年鳥龜下臭卵","老壞蛋"
3,"百年松樹，五月芭蕉","粗枝大葉"
1,"百鳥展翅","各顯其能"
2,"百歲老人過生日","難得有一回"
1,"百歲老人學跳舞","人老心不老"
1,"百歲老人做大壽","四世同堂"
2,"百萬雄師下江南","興師動眾"
1,"百萬雄獅過大江","勢不可當"
3,"百隻麻雀炒碟菜","儘是嘴"
1,"柏油燙豬頭","連根拔"
3,"擺渡不成翻了舟","兩頭誤"
1,"敗家子回頭","金不換"
3,"拜罷天地去討飯","沒過一天好日子"
1,"拜年不磕頭","幹什麼來了"
1,"拜年的話","好聽"
1,"拜年的見了面","你好我也好"
1,"拜堂的夫妻","謝天謝地"
3,"扳不倒照鏡子","裡外不是人"
2,"扳倒大樹掏老鴿","揀有把握的干"
2,"扳倒大樹掏老鴰","揀有把握的干"
2,"扳倒大甕掏小米","摸到底了"
2,"扳倒葫蘆灑了油","一不做，二不休"
3,"扳倒礁窩，嚇跑婆婆","潑婦"
1,"扳倒樹掏老鴰","穩逮"
1,"扳手緊螺帽","絲絲入扣"
2,"扳著指頭算賬","有數"
3,"班門弄斧","自不量力"
3,"斑鳩打架","賣弄風流"
1,"斑馬的腦袋","頭頭是道"
