,"抱木偶打狗","把你不當人"
,"抱菩薩洗澡","淘神"
,"抱窩雞帶崽","可忙啦"
,"抱著搟麵杖當笙吹","一竅不通"
,"抱著孩子拜天地","雙喜臨門"
,"抱著黃連做生意","苦心經營"
,"抱著機器人親嘴","你有情他無意"
,"抱著蠟燭取暖","無濟於事"
,"抱著老虎喊救命","自找死"
,"抱著木炭親嘴","觸一鼻子灰"
,"抱著琵琶進磨坊","對牛彈琴"
,"抱著屁股上樓","自己抬自己"
,"抱著菩薩親嘴","一頭熱乎"
,"抱著錢罐子打噸","財迷"
,"抱著錢匣子睡覺","財迷心竅"
,"抱著石頭跳深淵","死不回頭"
,"抱著鐵耙子親嘴","自找釘子碰"
,"抱著元寶跳井","捨命不捨財"
,"抱著枕頭跳舞","自得其樂"
,"抱著枕頭做好夢","空喜一場"
,"豹蟬唱歌","有聲有色"
,"豹子借豬狗借骨","有去無回"
,"豹子進山","渾身是膽"
,"暴風雨中的航船","頂風破浪"
,"暴雨前的閃電","人發雷霆"
,"爆米花沏茶","泡湯了"
,"爆竹的脾氣","一點就炸"
,"北冰洋的梅子","寒酸"
,"北冰洋的夜晚","冷靜"
,"北冰洋上聊天","全是冷言冷語"
,"北極的冰川","頑固不化"
,"北極熊打呵欠","盡吹冷風"
,"北面開窗","不怕冷風"
,"背鼓進祠堂","一副挨打的相"
,"背鼓進廟","找錘"
,"背後藏茄子","有外心"
,"背後拉弓","暗箭傷人"
,"背後抹胡琴","拉不著"
,"背後施一禮","沒人領情"
,"背後捅刀子","暗傷人"
,"背後作揖","反禮"
,"背靠背睡覺","體貼人"
,"背靠背走路","各奔東西"
,"背靠懸崖","沒退路了"
,"背門板上街","好大的牌子"
,"背菩薩下河","淘神"
,"背起棺材過黃河","連後路都準備好了"
,"背人偷酒吃","冷暖自家知"
,"背上被刺扎","不能自拔"
,"背媳婦燒香","吃力不討好"
,"背心穿在襯衫外","亂套了"
,"背油桶救火","惹火燒身"
,"背著醋罐子討飯","窮酸"
,"背著糞筐上銀行","臭錢"
,"背著甘蔗上樓梯","步步高，節節甜"
,"背著哈哈鏡走路","不怕後人見笑"
,"背著孩子爬山","要上都上"
,"背著腳扣上梯子","多此一舉"
,"背著靈牌上火線","拼啦"
,"背著馬桶出差","走到哪兒臭到哪兒"
,"背著棉花過河","負擔越來越重"
,"背著棉絮過河","越背越重"
,"背著牛頭不認賬","死賴"
,"背著婆娘看戲","丟人又受累"
,"背著人作揖","各盡其心"
,"背著石磨上山","費力不討好"
,"背著石頭上泰山","受累不討好"
,"背著水討飯","裝窮"
,"背著嗩吶坐飛機","吹上天了"
,"背著娃娃推磨","添人不添勁"
,"被打敗的公雞","垂頭喪氣"
,"被單補襪子","大材小用"
,"被單作尿布","太大方"
,"被封住了嘴巴","哼不得聲"
,"被糊塗油蒙了心","一點不清醒"
,"被埋沒的陶俑","難出頭"
,"被面補抹子","大材小用"
,"被面上刺繡","錦上添花"
,"被迫打的老鼠","見洞就鑽"
,"被窩裡不見了針","不是婆婆就是孫"
,"被窩裡划拳","沒摻外手"
,"被窩裡擠眉弄眼","自己糊弄自己"
,"被窩裡磨牙","懷恨在心"
,"被窩裡抹眼淚","獨自悲傷"
,"被窩裡伸手","摸清底細"
,"被窩裡耍拳","有勁使不上"
,"被窩裡喂虎","害人又害己"
,"被窩裡捉跳蚤","瞎抓"
,"被追打的老鼠","見洞就鑽"
,"被子裡邊爛","表面好"
,"笨姑娘納鞋底","坑坑窪窪"
,"笨牛吃麻雀","不好捉弄"
,"笨婆娘打架","拉拉扯扯"
,"笨媳婦納的襪底兒","坑坑窪窪"
,"笨賊偷法官","自投羅網"
,"崩鼻子戴眼鏡","沒著落"
,"崩了群的馬","四處逃散"
,"逼人跳海","害人不淺"
,"鼻尖上的黑痣","近在眼前"
,"鼻尖上著火","迫在眉睫"
,"鼻孔裡氏瘤子","氣不順"
,"鼻窟窿看天","有眼無珠"
,"鼻樑骨上擺攤子","眼界要放寬"
,"鼻樑上：套繩索","讓人牽著鼻子走"
,"鼻樑上放菜刀","好險"
,"鼻樑上掛鑰匙","開口"
,"鼻涕沉到嘴裡","各人吃各人的"
,"鼻涕流到嘴裡","吃虧沾光沒外人"
,"鼻頭搽白粉","一副奸相"
,"鼻頭上掛糞桶","不知香臭"
,"鼻頭上耍木偶","面上人"
,"鼻子兩旁畫巴毛","不要臉"
,"鼻子上戴花","不是個地方"
,"鼻子上掛燈籠","明眼人"
,"鼻子上掛糞桶","不知香臭"
,"鼻子上掛磨盤","抬不起頭來"
,"鼻子上掛肉","油嘴"
,"鼻子上冒煙","急在眼前"
,"鼻子上抹蜜糖","干饞撈不著"
,"鼻子生瘡","眼前就是毛病"
,"鼻子眼裡生豆芽","怪事一樁：怪事"
,"比著被子伸腿","量力而行"
,"比著葫蘆畫瓢","走不了樣"
,"筆端的大馬路","正直公道"
,"筆桿子吹火","小氣"
,"筆桿子吞進肚","胸有成竹"
,"筆管裡打瞳睡","細人"
,"筆筒裡看天","眼光狹窄"
,"閉門造車","自作聰明"
,"閉日養神","悠然自得"
,"閉眼吃蝨子","眼不見為淨"
,"閉眼撕皇曆","瞎扯"
,"閉眼撞南牆","碰得頭破血流"
,"閉著眼睛哼曲子","心裡有譜"
,"閉著眼睛進山洞","難免碰壁"
,"閉著眼睛撒網","瞎張羅"
,"閉著眼睛訓話","瞎說"
,"閉著眼睛踵河","聽天由命"
,"壁虎捕蟲","不動聲色"
,"壁虎捕食","出其不意"
,"壁虎掀門簾","露一小手"
,"壁畫上的櫻桃","中看不中吃"
,"邊放鞭炮邊打槍","真真假假"
,"編幅看太陽","瞎了眼"
,"蝙蝠的眼睛","目光短淺"
,"鞭打千里駒","快馬加鞭"
,"鞭桿當笛吹","沒心眼"
,"鞭桿做大梁","不是正經東西"
,"鞭炮店失火","自己恭維自己"
,"鞭子抽螞蟻","專揀小的欺"
,"扁擔插進橋眼裡","擔不起"
,"扁擔吹火","一竅不通"
,"扁擔上擱雞蛋","好險"
,"扁擔挑燈籠","兩頭明"
,"扁擔挑水","心掛兩頭"
,"扁擔無鉤","兩頭滑"
,"扁擔做槳用","划不來"
,"扁擔做桅杆","擔風險"
,"扁鵲開處方","於到病除"
,"扁相搗雞籠","雞飛蛋打"
,"便壺沒鼻","不好捉摸"
,"便宜買回的處理品","賤貨"
,"變戲法的本領","全憑手快"
,"變戲法的功夫","於疾眼快"
,"變戲法的亮手帕","不藏不掖"
,"變戲法的拿塊布","掩掩蓋蓋"
,"變形的鋼板","難校正"
,"變質的雞蛋","臭在裡面"
,"婊子立牌坊","假正經"
,"婊子罵娼","一路貨色"
,"婊子送客","假仁假義"
,"癟了的嗩吶","看你怎麼吹"
,"癟芝麻榨油","油水不大"
,"癟嘴吹簫","走風漏氣"
,"殯儀館裡的棺材","裝人"
,"冰雹砸了棉花棵子","盡光棍"
,"冰河上架屋","白搭"
,"冰窖著火","沒見過"
,"冰塊掉進醋缸裡","寒酸"
,"冰凌掛胸n","涼透了心"
,"冰凌上跑馬","站不住腳"
,"冰面上蓋房子","不牢靠"
,"冰山上畫畫","好景不長"
,"冰糖葫蘆","一串一串的"
,"冰天雪地發牢騷","冷言冷語"
,"並列第一","不相上下"
,"病床上摘牡丹","臨死還貪花"
,"病好遇良醫","晚了，遲了"
,"病人遭雷打","天災人禍"
,"病人裝進棺材","不可救藥"
,"病重不吃藥","等死"
,"撥著頭髮找疤瘌","吹毛求疵"
,"玻璃板上塗蠟","又光又滑"
,"玻璃棒槌","中看不中用"
,"玻璃杯沏茶","看到底"
,"玻璃燈籠","裡外明"
,"玻璃燈罩","吹出來的"
,"玻璃店搬家","少砸不了"
,"玻璃肚皮","看透心肝"
,"玻璃缸裡的金魚","翻不了大浪"
,"玻璃缸裡養魚","大不了"
,"玻璃耗子琉璃貓，鐵鑄公雞銅羊羔","毛不拔"
,"玻璃鏡照著清泉水","嘴裡不說他心裡都明白"
,"玻璃筷子夾涼粉","光對光"
,"玻璃瓶裡插蠟燭","肚裡明"
,"玻璃瓶裡裝開水","三分鐘的熱勁"
,"玻璃鋪的家當","不堪一擊"
,"玻璃菩薩","神明"
,"玻璃球上拴麻線","難纏"
,"玻璃上放花盆","明擺著"
,"玻璃做鼓","經不起敲打"
,"剝蔥搗蒜","干的小事"
,"剝開墨魚皮了肚","一副黑心腸"
,"剝開皮肉種紅豆","入骨相思"
,"剝了皮的蛤蟆","臨死還要跳三跳"
,"剝皮的狗頭","太露骨"
,"剝皮的青藤","一絲不掛"
,"剝皮的樹","不長"
,"剝皮的豬頭","太露骨"
,"脖子裡套繩子","想死"
,"脖子上安軸承","腦袋靈活得很"
,"脖子上插電扇","盡走上風"
,"脖子上掛鐮刀","好險"
,"脖子上磨刀","危險到頂"
,"脖子上圍裹腳布","臭了一圈兒"
,"博物館的陳列品","老古董"
,"薄刀切豆腐","兩面光"
,"薄情郎休妻","另有新歡"
,"跛腳穿花鞋","邊走邊瞧"
,"跛腳佬打獵","坐著喊"
,"跛腳馬碰到瞎眼騾","難兄難弟"
,"跛腳馬上陣","沒有好下場"
,"跛腳青蛙碰著瞎田雞","難兄碰到難弟"
,"跛子踩高蹺","早晚有他的好看"
,"跛子唱戲文","下不了台"
,"跛子趕老婆","越趕越遠"
,"跛子划船","以歪就歪"
,"跛子爬樓梯","步步難"
,"跛子騎瞎馬","各有所長"
,"跛子走路","左右搖擺"
,"簸箕裡的螞蟻","條條是道"
,"補鍋匠的脊樑","背黑鍋"
,"補鍋匠攬瓷器活","充內行"
,"補過的碗盞","留下痕跡"
,"補了又補的破輪胎","到處洩氣"
,"不挨皮鞭挨磚頭","吃硬不吃軟"
,"不長毛的家雀","飛不了"
,"不吃羊肉羊臆臭","自背臭名"
,"不大不小的老鼠","最刁"
,"不倒翁沏茶","沒水平"
,"不倒翁騎兔子","沒個老實勁兒"
,"不到黃河心不死","頑固不化"
,"不犯王法坐大牢","冤枉，"
,"不共戴天的敵人","有你無我"
,"不會喝酒伴醉客","捨命陪君子"
,"不見棺材不落淚","死心眼兒"
,"不叫的黃蜂","暗傷人"
,"不叫喊的狗","暗裡傷人"
,"不開花的玫瑰","淨刺兒"
,"不碰南牆不回頭","頑固到底"
,"不識字的人看佈告","一紙都是墨"
,"不是魚死，就是網破","有你無我"
,"不熟的葡萄","酸得很"
,"不聽曲子聽評書","說的比唱的好聽"
,"不栽果樹吃桃子","坐享其成"
,"不炸嘴的石榴","滿肚子花花點子"
,"布袋裡買貓","不知底細"
,"布袋裡塞稻稈","草包"
,"布袋裡裝牛角","內中有彎"
,"布袋裝水","一場空"
,"布機上的棉線","干頭萬緒"
,"布娃娃的眼睛","有眼無珠"
,"才出殼的雞子","嫩的很"
,"才出窩的麻雀","翅膀不硬"
,"才過門的媳婦見公婆","唯唯諾諾"
,"才揭蓋的蒸籠","熱氣騰騰"
,"才輸了當頭炮","慌什麼哩"
,"才脫了閻王，又撞著小鬼","禍不單行"
,"才捉到的鯉魚","活蹦亂跳"
,"才子佳人結鴛鴦","好事成雙"
,"才子配佳人","恰好一對"
,"財神爺打官司","有錢就有理"
,"財神爺戴烏紗帽","錢也有，權也有"
,"財神爺發慈悲","有的是錢"
,"財神爺翻臉","不認賬"
,"財神爺要飯","裝窮"
,"財神爺著爛衫","人不可貌相"
,"財主殺妻","為富不仁"
,"裁布不用剪子","胡扯"
,"裁縫鋪的衣服","一套一套的"
,"裁縫師傅的手藝","量體裁衣"
,"裁縫師傅手中忙","穿針引線"
,"裁縫繡娘","各干一行"
,"裁縫做嫁衣","替別人歡喜"
,"裁縫做衣不用尺","自有分寸"
,"彩虹和白雲談情","一吹就散"
,"踩凳子夠月亮","差遠了"
,"踩高蹺上高牆","膽顫心驚"
,"踩虎尾，踏春冰","冒險"
,"踩梯子摘星星","差天遠"
,"踩著鼻子上臉","欺人太甚"
,"踩著脖子敲腦殼","太欺負人了"
,"踩著地圖走路","一步十萬八千里"
,"踩著高蹺過獨木橋","藝高膽大"
,"踩著高蹺演戲","半截不是人"
,"踩著肩膀撤尿","成心糟踏人"
,"踩著麻繩當蛇","大驚小怪"
,"踩著石頭過河","腳踏實地"
,"踩著西瓜打球","能推就推，能滑就滑"
,"踩著銀橋上金橋","越走越亮堂"
,"菜刀切藕","片片有眼"
,"菜刀剃頭","太懸乎"
,"菜瓜打鑼","一錘子買賣"
,"菜館裡的揩檯布","酸甜苦辣樣樣嘗過"
,"菜籃子裝泥鰍","爬的爬，溜的溜"
,"菜園裡的苦瓜","越老心越紅"
,"菜園裡的辣椒","越高越厲害"
,"菜園裡的壟溝","四通八達"
,"菜籽裡的黃豆","數它大"
,"參天大樹","高不可攀"
,"餐桌上擱痰盂","不是正經傢伙"
,"蠶寶寶吃桑葉","胃口越來越大"
,"蠶寶寶做繭","自己捆自己"
,"蠶豆開花","黑了心"
,"蠶子變蛾子","要飛了"
,"燦爛的朝霞","紅紅火火"
,"蒼蠅不咬人","噁心"
,"蒼蠅的翅膀","扇不起多大風浪"
,"蒼蠅掉進飯碗裡","噁心"
,"蒼蠅掉在醬缸裡","糊裡糊塗"
,"蒼蠅叮大糞","臭味相投"
,"蒼蠅叮雞蛋","無孔不入"
,"蒼蠅叮菩薩","沒有人味"
,"蒼蠅給牛抓癢癢","無濟於事"
,"蒼蠅害眼病","早晚要碰壁"
,"蒼蠅會蜘蛛","自投羅網"
,"蒼蠅進虎門","不夠塞牙縫"
,"蒼蠅碰上蜘蛛網","脫不了身"
,"蒼蠅圍著廁所轉","臭味相投"
,"蒼蠅洗臉","假乾淨"
,"蒼蠅找地方下蛆","見縫就鑽"
,"蒼蠅找屎克螂做親","臭味相投"
,"蒼蠅撞上癱蛤蟆","自送一口肉"
,"蒼蠅鑽到瓶瓶裡","處處碰壁"
,"藏民穿皮襖","露一手，留一手"
,"操場上捉迷藏","無處藏身"
,"操練的士兵","步調一致"
,"曹操敗走華容道","不出所料"
,"曹操戰宛城","大敗而逃"
,"曹操吃雞肋","食之無味，棄之可惜"
,"曹操打徐州","報仇心切"
,"曹操的人馬","多多益善"
,"曹操割須","以己律人"
,"曹操殺蔡瑁","操之過急"
,"曹操殺華佗","諱疾忌醫"
,"曹操殺呂布","悔之莫及"
,"曹操下江南","來得凶，敗得慘"
,"曹操用計","又奸又滑"
,"曹操遇蔣幹","誤大事"
,"曹操遇龐統","中了連環計"
